Humidity,Tepmrature,Label
71.1,26.71,1
71.07,26.69,1
71.12,26.69,1
71.18,26.68,1
71.18,26.69,1
71.18,26.69,1
71.18,26.68,1
71.12,26.68,1
71.18,26.69,1
71.21,26.67,1
71.21,26.68,1
71.21,26.69,1
71.21,26.67,1
71.18,26.68,1
71.21,26.68,1
71.24,26.69,1
71.24,26.69,1
71.18,26.71,1
71.12,26.7,1
71.18,26.7,1
71.21,26.71,1
71.21,26.67,1
71.27,26.67,1
71.27,26.67,1
71.29,26.66,1
71.29,26.67,1
71.32,26.65,1
71.38,26.65,1
71.35,26.65,1
71.38,26.65,1
71.35,26.66,1
71.32,26.63,1
71.38,26.61,1
71.44,26.6,1
71.55,26.57,1
71.63,26.58,1
71.66,26.57,1
71.69,26.59,1
71.69,26.57,1
71.75,26.56,1
71.75,26.56,1
71.77,26.55,1
71.75,26.56,1
71.72,26.55,1
71.72,26.57,1
71.72,26.57,1
71.69,26.58,1
71.66,26.57,1
71.63,26.57,1
71.63,26.57,1
71.6,26.58,1
71.63,26.58,1
71.6,26.59,1
71.58,26.59,1
71.52,26.6,1
71.52,26.61,1
71.52,26.6,1
71.52,26.61,1
71.58,26.59,1
71.63,26.59,1
71.6,26.6,1
71.6,26.62,1
71.58,26.62,1
71.58,26.62,1
71.58,26.62,1
71.58,26.61,1
71.6,26.6,1
71.63,26.6,1
71.63,26.59,1
71.63,26.58,1
71.66,26.57,1
71.69,26.56,1
71.72,26.56,1
71.69,26.56,1
71.72,26.56,1
71.77,26.56,1
71.77,26.57,1
71.72,26.57,1
71.69,26.56,1
71.66,26.53,1
71.77,26.52,1
71.83,26.53,1
71.86,26.57,1
71.83,26.59,1
71.8,26.59,1
71.77,26.6,1
71.75,26.61,1
71.75,26.6,1
71.75,26.59,1
71.72,26.61,1
71.66,26.61,1
71.6,26.61,1
71.58,26.62,1
71.49,26.63,1
71.46,26.64,1
71.55,26.67,1
71.52,26.68,1
71.52,26.68,1
71.41,26.7,1
71.32,26.7,1
71.32,26.7,1
71.32,26.69,1
71.35,26.69,1
71.35,26.69,1
71.38,26.69,1
71.46,26.69,1
71.41,26.69,1
71.38,26.69,1
71.35,26.68,1
71.29,26.69,1
71.29,26.69,1
71.29,26.68,1
71.18,26.69,1
71.21,26.69,1
71.24,26.69,1
71.29,26.67,1
71.29,26.68,1
71.29,26.68,1
71.18,26.7,1
71.15,26.69,1
71.18,26.69,1
71.24,26.68,1
71.29,26.67,1
71.35,26.66,1
71.41,26.67,1
71.41,26.65,1
71.41,26.63,1
71.41,26.63,1
71.41,26.61,1
71.44,26.61,1
71.44,26.59,1
71.49,26.57,1
71.55,26.56,1
71.6,26.55,1
71.66,26.55,1
71.63,26.56,1
71.6,26.57,1
71.6,26.59,1
71.6,26.58,1
71.55,26.58,1
71.52,26.59,1
71.49,26.59,1
71.55,26.58,1
71.6,26.58,1
71.66,26.59,1
71.66,26.57,1
71.66,26.57,1
71.6,26.57,1
71.6,26.56,1
71.72,26.56,1
71.75,26.54,1
71.83,26.51,1
71.94,26.5,1
71.94,26.51,1
71.91,26.5,1
71.94,26.51,1
71.94,26.53,1
71.91,26.55,1
71.89,26.56,1
71.86,26.57,1
71.83,26.59,1
71.8,26.6,1
71.77,26.6,1
71.72,26.61,1
71.69,26.61,1
71.66,26.6,1
71.72,26.61,1
71.69,26.61,1
71.75,26.6,1
71.8,26.59,1
71.86,26.57,1
71.89,26.57,1
71.91,26.56,1
71.91,26.56,1
71.91,26.56,1
71.91,26.54,1
71.91,26.54,1
71.91,26.55,1
71.77,26.54,1
71.69,26.56,1
71.75,26.57,1
71.69,26.58,1
71.69,26.59,1
71.66,26.59,1
71.63,26.6,1
71.63,26.61,1
71.69,26.6,1
71.75,26.58,1
71.83,26.59,1
71.86,26.6,1
71.83,26.59,1
71.8,26.6,1
71.6,26.6,1
71.44,26.59,1
71.63,26.59,1
71.77,26.61,1
71.8,26.61,1
71.75,26.63,1
71.77,26.61,1
71.8,26.63,1
71.83,26.62,1
71.91,26.63,1
71.89,26.64,1
71.86,26.64,1
71.8,26.65,1
71.77,26.64,1
71.77,26.63,1
71.75,26.62,1
71.83,26.63,1
71.83,26.62,1
71.86,26.63,1
71.83,26.62,1
71.8,26.62,1
71.83,26.6,1
71.86,26.61,1
71.89,26.59,1
71.94,26.58,1
71.97,26.56,1
71.97,26.55,1
71.94,26.56,1
71.75,26.57,1
71.6,26.58,1
71.63,26.55,1
71.75,26.55,1
71.83,26.57,1
71.8,26.57,1
71.69,26.57,1
71.63,26.58,1
71.58,26.57,1
71.63,26.57,1
71.58,26.57,1
71.46,26.59,1
71.44,26.59,1
71.44,26.6,1
71.46,26.6,1
71.52,26.61,1
71.52,26.6,1
71.55,26.62,1
71.63,26.6,1
71.69,26.6,1
71.75,26.6,1
71.75,26.62,1
71.77,26.6,1
71.8,26.58,1
71.8,26.56,1
71.8,26.58,1
71.77,26.6,1
71.75,26.6,1
71.77,26.6,1
71.83,26.6,1
71.8,26.61,1
71.77,26.6,1
71.77,26.6,1
71.83,26.6,1
71.83,26.6,1
71.86,26.58,1
71.83,26.59,1
71.8,26.59,1
71.83,26.6,1
71.83,26.61,1
71.86,26.59,1
71.89,26.59,1
71.97,26.56,1
72.11,26.53,1
72.19,26.53,1
72.25,26.52,1
72.28,26.51,1
72.28,26.53,1
72.28,26.53,1
72.25,26.53,1
72.25,26.53,1
72.25,26.51,1
72.25,26.53,1
72.28,26.52,1
72.31,26.51,1
72.33,26.49,1
72.39,26.49,1
72.45,26.47,1
72.45,26.46,1
72.45,26.46,1
72.42,26.47,1
72.36,26.46,1
72.28,26.47,1
72.31,26.46,1
72.39,26.45,1
72.42,26.45,1
72.47,26.43,1
72.53,26.44,1
72.53,26.45,1
72.5,26.44,1
72.47,26.46,1
72.45,26.46,1
72.47,26.45,1
72.47,26.45,1
72.53,26.45,1
72.53,26.47,1
72.5,26.48,1
72.45,26.48,1
72.42,26.49,1
72.39,26.48,1
72.36,26.51,1
72.33,26.51,1
72.28,26.5,1
72.22,26.53,1
72.19,26.53,1
72.17,26.53,1
72.17,26.53,1
72.17,26.52,1
72.17,26.51,1
72.17,26.51,1
72.17,26.51,1
72.17,26.53,1
72.17,26.52,1
72.17,26.51,1
72.19,26.51,1
72.25,26.49,1
72.33,26.5,1
72.33,26.5,1
72.36,26.49,1
72.33,26.49,1
72.31,26.52,1
72.31,26.53,1
72.31,26.51,1
72.31,26.52,1
72.33,26.52,1
72.33,26.52,1
72.36,26.49,1
72.39,26.49,1
72.42,26.49,1
72.42,26.47,1
72.42,26.47,1
72.47,26.45,1
72.47,26.43,1
72.53,26.43,1
72.56,26.44,1
72.56,26.43,1
72.61,26.43,1
72.64,26.44,1
72.64,26.44,1
72.64,26.43,1
72.7,26.45,1
72.67,26.44,1
72.64,26.46,1
72.56,26.46,1
72.5,26.48,1
72.5,26.46,1
72.5,26.47,1
72.53,26.45,1
72.56,26.46,1
72.61,26.45,1
72.61,26.47,1
72.56,26.47,1
72.56,26.47,1
72.5,26.47,1
72.5,26.48,1
72.47,26.49,1
72.5,26.47,1
72.5,26.47,1
72.45,26.46,1
72.42,26.43,1
72.45,26.44,1
72.42,26.45,1
72.45,26.48,1
72.39,26.45,1
72.42,26.46,1
72.42,26.47,1
72.42,26.47,1
72.39,26.47,1
72.36,26.48,1
72.36,26.5,1
72.36,26.5,1
72.36,26.5,1
72.36,26.49,1
72.36,26.51,1
72.42,26.49,1
72.47,26.49,1
72.47,26.49,1
72.5,26.49,1
72.47,26.51,1
72.45,26.5,1
72.47,26.49,1
72.47,26.49,1
72.47,26.51,1
72.5,26.49,1
72.5,26.48,1
72.53,26.49,1
72.56,26.48,1
72.53,26.47,1
72.53,26.48,1
72.5,26.49,1
72.47,26.48,1
72.47,26.48,1
72.45,26.49,1
72.42,26.51,1
72.47,26.48,1
72.56,26.47,1
72.61,26.45,1
72.67,26.43,1
72.7,26.43,1
72.78,26.39,1
72.87,26.4,1
72.84,26.41,1
72.84,26.41,1
72.84,26.41,1
72.89,26.39,1
72.95,26.38,1
72.95,26.39,1
72.95,26.4,1
72.95,26.39,1
72.98,26.38,1
72.98,26.37,1
73.01,26.37,1
73.01,26.36,1
73.01,26.37,1
73.01,26.37,1
72.95,26.39,1
72.98,26.4,1
73.01,26.4,1
72.95,26.41,1
72.92,26.42,1
72.89,26.41,1
72.87,26.42,1
72.87,26.43,1
72.84,26.43,1
72.84,26.42,1
72.81,26.41,1
72.87,26.4,1
72.89,26.39,1
72.92,26.39,1
72.92,26.38,1
72.89,26.4,1
72.92,26.39,1
72.95,26.39,1
72.95,26.38,1
72.92,26.37,1
72.89,26.37,1
72.84,26.37,1
72.87,26.36,1
72.89,26.37,1
72.89,26.38,1
72.84,26.39,1
72.81,26.37,1
72.89,26.36,1
72.98,26.33,1
73.03,26.33,1
73.12,26.33,1
73.15,26.33,1
73.15,26.34,1
73.12,26.34,1
73.09,26.33,1
73.12,26.33,1
73.12,26.34,1
73.15,26.35,1
73.17,26.35,1
73.15,26.36,1
73.09,26.35,1
73.09,26.33,1
73.12,26.34,1
73.12,26.31,1
73.15,26.33,1
73.15,26.34,1
73.09,26.33,1
73.03,26.31,1
73.03,26.33,1
73.15,26.31,1
73.17,26.3,1
73.2,26.32,1
73.15,26.32,1
73.09,26.35,1
73.03,26.35,1
73.01,26.36,1
72.98,26.35,1
73.03,26.33,1
73.06,26.32,1
73.15,26.31,1
73.15,26.31,1
73.12,26.32,1
73.12,26.32,1
73.12,26.31,1
73.12,26.29,1
73.2,26.29,1
73.26,26.3,1
73.23,26.32,1
73.23,26.33,1
73.17,26.33,1
73.15,26.34,1
